COUNTRY,PDOnam,Registration,WINE_NAME,Color,Category,PRIMARY_VINE_VARIETIES,SECONDARY_VINE_VARIETIES,Max_yield_hl,Max_yield_kg,Min_density
Italy,Colline Joniche Tarantine,8/8/2009 0:00,Colline Joniche Tarantine Rosato,Rosé,Wine,Cabernet Sauvignon N,Aglianico N; Aglianicone N; Barbera N; Bombino Nero N; Cabernet Franc N; Calabrese N; Lacrima N; Lambrusco Maestri N; Malbech N; Malvasia Nera Di Basilicata N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Merlot N; Montepulciano N; Negro Amaro N; Negroamaro Precoce N; Notardomenico N; Ottavianello N; Petit Verdot N; Piedirosso N; Pinot Nero N; Primitivo N; Refosco Dal Peduncolo Rosso N; Sangiovese N; Susumaniello N; Syrah N; Uva Di Troia N,72,12000,3500
Italy,Colline Joniche Tarantine,8/8/2009 0:00,Colline Joniche Tarantine Rosso,Red,Wine,Cabernet Sauvignon N,Aglianico N; Aglianicone N; Barbera N; Bombino Nero N; Cabernet Franc N; Calabrese N; Lacrima N; Lambrusco Maestri N; Malbech N; Malvasia Nera Di Basilicata N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Merlot N; Montepulciano N; Negro Amaro N; Negroamaro Precoce N; Notardomenico N; Ottavianello N; Petit Verdot N; Piedirosso N; Pinot Nero N; Primitivo N; Refosco Dal Peduncolo Rosso N; Sangiovese N; Susumaniello N; Syrah N; Uva Di Troia N,84,12000,3500
Italy,Colline Joniche Tarantine,8/8/2009 0:00,Colline Joniche Tarantine Novello,Red,Wine,Cabernet Sauvignon N,Aglianico N; Aglianicone N; Barbera N; Bombino Nero N; Cabernet Franc N; Calabrese N; Lacrima N; Lambrusco Maestri N; Malbech N; Malvasia Nera Di Basilicata N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Merlot N; Montepulciano N; Negro Amaro N; Negroamaro Precoce N; Notardomenico N; Ottavianello N; Petit Verdot N; Piedirosso N; Pinot Nero N; Primitivo N; Refosco Dal Peduncolo Rosso N; Sangiovese N; Susumaniello N; Syrah N; Uva Di Troia N,84,12000,3500
Italy,Colline Joniche Tarantine,8/8/2009 0:00,Colline Joniche Tarantine Rosso Superiore,Red,Wine,Cabernet Sauvignon N,Aglianico N; Aglianicone N; Barbera N; Bombino Nero N; Cabernet Franc N; Calabrese N; Lacrima N; Lambrusco Maestri N; Malbech N; Malvasia Nera Di Basilicata N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Merlot N; Montepulciano N; Negro Amaro N; Negroamaro Precoce N; Notardomenico N; Ottavianello N; Petit Verdot N; Piedirosso N; Pinot Nero N; Primitivo N; Refosco Dal Peduncolo Rosso N; Sangiovese N; Susumaniello N; Syrah N; Uva Di Troia N,84,12000,3500
Italy,Colline Joniche Tarantine,8/8/2009 0:00,Colline Joniche Tarantine Primitivo,Red,Wine,Primitivo N,Aglianico N; Aglianicone N; Barbera N; Bombino Nero N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Lacrima N; Lambrusco Maestri N; Malbech N; Malvasia Nera Di Basilicata N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Merlot N; Montepulciano N; Negro Amaro N; Negroamaro Precoce N; Notardomenico N; Ottavianello N; Petit Verdot N; Piedirosso N; Pinot Nero N; Refosco Dal Peduncolo Rosso N; Sangiovese N; Susumaniello N; Syrah N; Uva Di Troia N,66,11000,3500
Italy,Colline Joniche Tarantine,8/8/2009 0:00,Colline Joniche Tarantine Primitivo Superiore,Red,Wine,Primitivo N,Aglianico N; Aglianicone N; Barbera N; Bombino Nero N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Lacrima N; Lambrusco Maestri N; Malbech N; Malvasia Nera Di Basilicata N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Merlot N; Montepulciano N; Negro Amaro N; Negroamaro Precoce N; Notardomenico N; Ottavianello N; Petit Verdot N; Piedirosso N; Pinot Nero N; Refosco Dal Peduncolo Rosso N; Sangiovese N; Susumaniello N; Syrah N; Uva Di Troia N,66,11000,3500
Italy,Colline Joniche Tarantine,8/8/2009 0:00,Colline Joniche Tarantine Primitivo Liquoroso Secco,Red,Liqueur Wine,Primitivo N,Aglianico N; Aglianicone N; Barbera N; Bombino Nero N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Lacrima N; Lambrusco Maestri N; Malbech N; Malvasia Nera Di Basilicata N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Merlot N; Montepulciano N; Negro Amaro N; Negroamaro Precoce N; Notardomenico N; Ottavianello N; Petit Verdot N; Piedirosso N; Pinot Nero N; Refosco Dal Peduncolo Rosso N; Sangiovese N; Susumaniello N; Syrah N; Uva Di Troia N,60,10000,3500
Italy,Colline Lucchesi,4/14/2004 0:00,Colline Lucchesi Vin Santo,White,Wine,Albana B; Albarola B; Ansonica B; Biancone B; Canaiolo Bianco B; Clairette B; Durella B; Fiano B; Grechetto B; Greco B; Incrocio Bruni 54 B; Livornese Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Malvasia Istriana B; Manzoni Bianco B; Marsanne B; Moscato Bianco B; Mueller Thurgau B; Nocchianello Bianco B; Orpicchio B; Petit Manseng B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Roussanne B; Sauvignon B; Semillon B; Trebbiano Toscano B; Verdea B; Verdello B; Verdicchio Bianco B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B,na,35,10000,3500
Italy,Colline Lucchesi,4/14/2004 0:00,Colline Lucchesi Vin Santo Secco,White,Wine,Albana B; Albarola B; Ansonica B; Biancone B; Canaiolo Bianco B; Clairette B; Durella B; Fiano B; Grechetto B; Greco B; Incrocio Bruni 54 B; Livornese Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Malvasia Istriana B; Manzoni Bianco B; Marsanne B; Moscato Bianco B; Mueller Thurgau B; Nocchianello Bianco B; Orpicchio B; Petit Manseng B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Roussanne B; Sauvignon B; Semillon B; Trebbiano Toscano B; Verdea B; Verdello B; Verdicchio Bianco B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B,na,35,10000,3500
Italy,Colline Lucchesi,4/14/2004 0:00,Colline Lucchesi Vin Santo Amabile,White,Wine,Albana B; Albarola B; Ansonica B; Biancone B; Canaiolo Bianco B; Clairette B; Durella B; Fiano B; Grechetto B; Greco B; Incrocio Bruni 54 B; Livornese Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Malvasia Istriana B; Manzoni Bianco B; Marsanne B; Moscato Bianco B; Mueller Thurgau B; Nocchianello Bianco B; Orpicchio B; Petit Manseng B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Roussanne B; Sauvignon B; Semillon B; Trebbiano Toscano B; Verdea B; Verdello B; Verdicchio Bianco B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B,na,35,10000,3500
Italy,Colline Lucchesi,4/14/2004 0:00,Colline Lucchesi Vin Santo Occhio di Pernice,Red,Wine,Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Barsaglina N; Bonamico N; Bracciola Nera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Caloria N; Canaiolo Nero N; Canina Nera N; Carignano N; Carmenere N; Cesanese D Affile N; Ciliegiolo N; Colombana Nera N; Colorino N; Foglia Tonda N; Gamay N; Gralima N; Grand Noir N; Gratena N; Groppello Di S. Stefano N; Groppello Gentile N; Lambrusco Maestri N; Malbech N; Malvasia N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Mammolo N; Mazzese N; Merlese N; Merlot N; Mondeuse N; Montepulciano N; Moscato D Amburgo N; Mourvedre N; Nocchianello Nero N; Pinot Nero N; Pollera Nera N; Prugnolo Gentile N; Pugnitello N; Rebo N; Refosco Dal Peduncolo Rosso N; Roussin N; Sagrantino N; Sanforte N; Sangiovese N; Schiava Gentile N; Syrah N; Tempranillo N; Teroldego N; Vermentino Nero N,na,35,10000,3500
Italy,Colline Lucchesi,4/14/2004 0:00,Colline Lucchesi Bianco,White,Wine,Chardonnay B; Grechetto B; Greco B; Malvasia Bianca B; Sauvignon B; Trebbiano Toscano B; Vermentino B,Albana B; Albarola B; Ansonica B; Biancone B; Canaiolo Bianco B; Clairette B; Durella B; Fiano B; Incrocio Bruni 54 B; Livornese Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Malvasia Istriana B; Manzoni Bianco B; Marsanne B; Moscato Bianco B; Mueller Thurgau B; Nocchianello Bianco B; Orpicchio B; Petit Manseng B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Roussanne B; Semillon B; Verdea B; Verdello B; Verdicchio Bianco B; Vernaccia Di S. Giminiano B; Viognier B,70,10000,3500
Italy,Colline Lucchesi,4/14/2004 0:00,Colline Lucchesi Vermentino,White,Wine,Vermentino B,Albana B; Albarola B; Ansonica B; Biancone B; Canaiolo Bianco B; Clairette B; Durella B; Fiano B; Grechetto B; Greco B; Incrocio Bruni 54 B; Livornese Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Malvasia Istriana B; Manzoni Bianco B; Marsanne B; Moscato Bianco B; Mueller Thurgau B; Nocchianello Bianco B; Orpicchio B; Petit Manseng B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Roussanne B; Sauvignon B; Semillon B; Trebbiano Toscano B; Verdea B; Verdello B; Verdicchio Bianco B; Vernaccia Di S. Giminiano B; Viognier B,70,10000,3500
Italy,Colline Lucchesi,4/14/2004 0:00,Colline Lucchesi Sauvignon,White,Wine,Sauvignon B,Albana B; Albarola B; Ansonica B; Biancone B; Canaiolo Bianco B; Clairette B; Durella B; Fiano B; Grechetto B; Greco B; Incrocio Bruni 54 B; Livornese Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Malvasia Istriana B; Manzoni Bianco B; Marsanne B; Moscato Bianco B; Mueller Thurgau B; Nocchianello Bianco B; Orpicchio B; Petit Manseng B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Roussanne B; Semillon B; Trebbiano Toscano B; Verdea B; Verdello B; Verdicchio Bianco B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B,70,10000,3500
Italy,Colline Lucchesi,4/14/2004 0:00,Colline Lucchesi Rosso,Red,Wine,Canaiolo Nero N; Ciliegiolo N; Merlot N; Sangiovese N; Syrah N,Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Barsaglina N; Bonamico N; Bracciola Nera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Caloria N; Canina Nera N; Carignano N; Carmenere N; Cesanese D Affile N; Colombana Nera N; Colorino N; Foglia Tonda N; Gamay N; Gralima N; Grand Noir N; Gratena N; Groppello Di S. Stefano N; Groppello Gentile N; Lambrusco Maestri N; Malbech N; Malvasia N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Mammolo N; Mazzese N; Merlese N; Mondeuse N; Montepulciano N; Mourvedre N; Nocchianello Nero N; Pinot Nero N; Pollera Nera N; Prugnolo Gentile N; Pugnitello N; Rebo N; Refosco Dal Peduncolo Rosso N; Roussin N; Sagrantino N; Sanforte N; Schiava Gentile N; Tempranillo N; Teroldego N; Vermentino Nero N,70,10000,3500
Italy,Colline Lucchesi,4/14/2004 0:00,Colline Lucchesi Rosso Riserva,Red,Wine,Canaiolo Nero N; Ciliegiolo N; Merlot N; Sangiovese N; Syrah N,Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Barsaglina N; Bonamico N; Bracciola Nera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Caloria N; Canina Nera N; Carignano N; Carmenere N; Cesanese D Affile N; Colombana Nera N; Colorino N; Foglia Tonda N; Gamay N; Gralima N; Grand Noir N; Gratena N; Groppello Di S. Stefano N; Groppello Gentile N; Lambrusco Maestri N; Malbech N; Malvasia N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Mammolo N; Mazzese N; Merlese N; Mondeuse N; Montepulciano N; Mourvedre N; Nocchianello Nero N; Pinot Nero N; Pollera Nera N; Prugnolo Gentile N; Pugnitello N; Rebo N; Refosco Dal Peduncolo Rosso N; Roussin N; Sagrantino N; Sanforte N; Schiava Gentile N; Tempranillo N; Teroldego N; Vermentino Nero N,70,10000,3500
Italy,Colline Lucchesi,4/14/2004 0:00,Colline Lucchesi Sangiovese,Red,Wine,Sangiovese N,Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Barsaglina N; Bonamico N; Bracciola Nera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Caloria N; Canaiolo Nero N; Canina Nera N; Carignano N; Carmenere N; Cesanese D Affile N; Ciliegiolo N; Colombana Nera N; Colorino N; Foglia Tonda N; Gamay N; Gralima N; Grand Noir N; Gratena N; Groppello Di S. Stefano N; Groppello Gentile N; Lambrusco Maestri N; Malbech N; Malvasia N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Mammolo N; Mazzese N; Merlese N; Merlot N; Mondeuse N; Montepulciano N; Mourvedre N; Nocchianello Nero N; Pinot Nero N; Pollera Nera N; Prugnolo Gentile N; Pugnitello N; Rebo N; Refosco Dal Peduncolo Rosso N; Roussin N; Sagrantino N; Sanforte N; Schiava Gentile N; Syrah N; Tempranillo N; Teroldego N; Vermentino Nero N,70,10000,3500
Italy,Colline Lucchesi,4/14/2004 0:00,Colline Lucchesi Sangiovese Riserva,Red,Wine,Sangiovese N,Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Barsaglina N; Bonamico N; Bracciola Nera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Caloria N; Canaiolo Nero N; Canina Nera N; Carignano N; Carmenere N; Cesanese D Affile N; Ciliegiolo N; Colombana Nera N; Colorino N; Foglia Tonda N; Gamay N; Gralima N; Grand Noir N; Gratena N; Groppello Di S. Stefano N; Groppello Gentile N; Lambrusco Maestri N; Malbech N; Malvasia N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Mammolo N; Mazzese N; Merlese N; Merlot N; Mondeuse N; Montepulciano N; Mourvedre N; Nocchianello Nero N; Pinot Nero N; Pollera Nera N; Prugnolo Gentile N; Pugnitello N; Rebo N; Refosco Dal Peduncolo Rosso N; Roussin N; Sagrantino N; Sanforte N; Schiava Gentile N; Syrah N; Tempranillo N; Teroldego N; Vermentino Nero N,70,10000,3500
Italy,Colline Lucchesi,4/14/2004 0:00,Colline Lucchesi Merlot,Red,Wine,Merlot N,Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Barsaglina N; Bonamico N; Bracciola Nera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Caloria N; Canaiolo Nero N; Canina Nera N; Carignano N; Carmenere N; Cesanese D Affile N; Ciliegiolo N; Colombana Nera N; Colorino N; Foglia Tonda N; Gamay N; Gralima N; Grand Noir N; Gratena N; Groppello Di S. Stefano N; Groppello Gentile N; Lambrusco Maestri N; Malbech N; Malvasia N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Mammolo N; Mazzese N; Merlese N; Mondeuse N; Montepulciano N; Mourvedre N; Nocchianello Nero N; Pinot Nero N; Pollera Nera N; Prugnolo Gentile N; Pugnitello N; Rebo N; Refosco Dal Peduncolo Rosso N; Roussin N; Sagrantino N; Sanforte N; Sangiovese N; Schiava Gentile N; Syrah N; Tempranillo N; Teroldego N; Vermentino Nero N,70,10000,3500
Italy,Colline Lucchesi,4/14/2004 0:00,Colline Lucchesi Merlot Riserva,Red,Wine,Merlot N,Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Barsaglina N; Bonamico N; Bracciola Nera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Caloria N; Canaiolo Nero N; Canina Nera N; Carignano N; Carmenere N; Cesanese D Affile N; Ciliegiolo N; Colombana Nera N; Colorino N; Foglia Tonda N; Gamay N; Gralima N; Grand Noir N; Gratena N; Groppello Di S. Stefano N; Groppello Gentile N; Lambrusco Maestri N; Malbech N; Malvasia N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Mammolo N; Mazzese N; Merlese N; Mondeuse N; Montepulciano N; Mourvedre N; Nocchianello Nero N; Pinot Nero N; Pollera Nera N; Prugnolo Gentile N; Pugnitello N; Rebo N; Refosco Dal Peduncolo Rosso N; Roussin N; Sagrantino N; Sanforte N; Sangiovese N; Schiava Gentile N; Syrah N; Tempranillo N; Teroldego N; Vermentino Nero N,70,10000,3500
Italy,Colline Novaresi,11/15/1996 0:00,Colline Novaresi Rosso,Red,Wine,Nebbiolo N,Albarossa N; Ancellotta N; Avana' N; Avarengo N; Barbera N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Nera Lunga N; Merlot N; Montanera N; Moscato Nero Di Acqui N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Nero N; Plassa N; Quagliano N; Ruche' N; Sangiovese N; Slarina N; Syrah N; Teroldego N; Uva Rara N; Uvalino N; Vespolina N,70,10000,2500
Italy,Colline Novaresi,11/15/1996 0:00,Colline Novaresi Novello,Red,Wine,Nebbiolo N,Albarossa N; Ancellotta N; Avana' N; Avarengo N; Barbera N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Nera Lunga N; Merlot N; Montanera N; Moscato Nero Di Acqui N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Nero N; Plassa N; Quagliano N; Ruche' N; Sangiovese N; Slarina N; Syrah N; Teroldego N; Uva Rara N; Uvalino N; Vespolina N,70,10000,2500
Italy,Colline Novaresi,11/15/1996 0:00,Colline Novaresi Rosato,Rosé,Wine,Nebbiolo N,Albarossa N; Ancellotta N; Avana' N; Avarengo N; Barbera N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Nera Lunga N; Merlot N; Montanera N; Moscato Nero Di Acqui N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Nero N; Plassa N; Quagliano N; Ruche' N; Sangiovese N; Slarina N; Syrah N; Teroldego N; Uva Rara N; Uvalino N; Vespolina N,70,10000,2500
Italy,Colline Novaresi,11/15/1996 0:00,Colline Novaresi Nebbiolo (Spanna),Red,Wine,Nebbiolo N,Albarossa N; Ancellotta N; Avana' N; Avarengo N; Barbera N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Nera Lunga N; Merlot N; Montanera N; Moscato Nero Di Acqui N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Nero N; Plassa N; Quagliano N; Ruche' N; Sangiovese N; Slarina N; Syrah N; Teroldego N; Uva Rara N; Uvalino N; Vespolina N,66,,
Italy,Colline Novaresi,11/15/1996 0:00,Colline Novaresi Uva Rara (Bonarda Novarese),Red,Wine,Uva Rara N,Albarossa N; Ancellotta N; Avana' N; Avarengo N; Barbera N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Nera Lunga N; Merlot N; Montanera N; Moscato Nero Di Acqui N; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Nero N; Plassa N; Quagliano N; Ruche' N; Sangiovese N; Slarina N; Syrah N; Teroldego N; Uvalino N; Vespolina N,66,,
Italy,Colline Novaresi,11/15/1996 0:00,Colline Novaresi Barbera,Red,Wine,Barbera N,Albarossa N; Ancellotta N; Avana' N; Avarengo N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Nera Lunga N; Merlot N; Montanera N; Moscato Nero Di Acqui N; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Nero N; Plassa N; Quagliano N; Ruche' N; Sangiovese N; Slarina N; Syrah N; Teroldego N; Uva Rara N; Uvalino N; Vespolina N,70,10000,2500
Italy,Colline Novaresi,11/15/1996 0:00,Colline Novaresi Vespolina,Red,Wine,Vespolina N,Albarossa N; Ancellotta N; Avana' N; Avarengo N; Barbera N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Nera Lunga N; Merlot N; Montanera N; Moscato Nero Di Acqui N; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Nero N; Plassa N; Quagliano N; Ruche' N; Sangiovese N; Slarina N; Syrah N; Teroldego N; Uva Rara N; Uvalino N,66,,
Italy,Colline Novaresi,11/15/1996 0:00,Colline Novaresi Croatina,Red,Wine,Croatina N,Albarossa N; Ancellotta N; Avana' N; Avarengo N; Barbera N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Dolcetto N; Doux D'Henry N; Durasa N; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Nera Lunga N; Merlot N; Montanera N; Moscato Nero Di Acqui N; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Nero N; Plassa N; Quagliano N; Ruche' N; Sangiovese N; Slarina N; Syrah N; Teroldego N; Uva Rara N; Uvalino N; Vespolina N,70,10000,2500
Italy,Colline Novaresi,11/15/1996 0:00,Colline Novaresi Bianco,White,Wine,Erbaluce B,na,66,,
Italy,Colline Saluzzesi,4/14/2004 0:00,Colline Saluzzesi Barbera,Red,Wine,Barbera N,na,63,na,3500
Italy,Colline Saluzzesi,4/14/2004 0:00,Colline Saluzzesi Chatus,Red,Wine,Chatus N,na,63,na,3500
Italy,Colline Saluzzesi,4/14/2004 0:00,Colline Saluzzesi Pelaverga,Red,Wine,Pelaverga N,na,63,na,3500
Italy,Colline Saluzzesi,4/14/2004 0:00,Colline Saluzzesi Pelaverga Rosato,Rosé,Wine,Pelaverga N,na,63,na,3500
Italy,Colline Saluzzesi,4/14/2004 0:00,Colline Saluzzesi Quagliano,Red,Wine,Quagliano N,na,63,na,3500
Italy,Colline Saluzzesi,4/14/2004 0:00,Colline Saluzzesi Quagliano Spumante,Red,Sparkling Wine,Quagliano N,na,63,na,3500
Italy,Colline Saluzzesi,4/14/2004 0:00,Colline Saluzzesi Rosso,Red,Wine,Barbera N; Chatus N; Nebbiolo N; Pelaverga N,Albarossa N; Ancellotta N; Avana' N; Avarengo N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Cabernet Franc N; Cabernet Sauvignon N; Ciliegiolo N; Cornarea N; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Nera Lunga N; Merlot N; Montanera N; Moscato Nero Di Acqui N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga Piccolo N; Petit Verdot N; Pinot Nero N; Plassa N; Quagliano N; Ruche' N; Sangiovese N; Slarina N; Syrah N; Teroldego N; Uva Rara N; Uvalino N; Vespolina N,70,na,3500
